,track_id,artists,album_name,track_name,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
11730,7tYr70UusZfip6gFlVdyTz,XANDDY HARMONIA;Leo Santana,Harmonia - Ao Vivo Em Brasília,Hipnotizou - Ao Vivo,217350,False,0.798,0.736,7,-9.232,0,0.0722,0.708,0.0,0.315,0.878,136.063,4,pagode
11731,0zFhoECet3vpCJ4xACjPqK,Tarja,My Winter Storm,The Escape Of The Doll,32786,False,0.509,0.318,2,-19.109,1,0.0416,0.418,0.932,0.0947,0.136,159.752,4,opera
11732,074jI4LCbzZxhm223m6ori,Pritam;Mohit Chauhan;Shreya Ghoshal,Players,Dil Ye Bekarar Kyun Hai,276178,False,0.675,0.533,0,-5.62,1,0.0349,0.293,0.0,0.113,0.91,134.976,4,indian
11733,1vsiwvBDajrR2ThiZdq5kf,Biquini Cavadão,Me Leve Sem Destino (Ao Vivo),Zé Ninguém - Ao Vivo,294293,False,0.495,0.972,2,-4.942,1,0.129,0.0014,0.0964,0.982,0.586,129.995,4,ska
11734,0GDAt9fPbs9tPqg2n4ne5u,Charlie Puth;Jung Kook,New Arrivals,Left and Right,154486,False,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,4,dance
11735,50v8t9bmnwyu9iuMNJIIaG,Greensky Bluegrass,Live at Bell's,Road To Nowhere - Live,282253,False,0.646,0.51,4,-8.703,1,0.0335,0.514,0.000104,0.747,0.455,117.647,4,j-rock
11736,2xD97n8xCT3uAQ2Y9O7fcN,Bebe Rexha;David Guetta,EDM Hits,Last Hurrah - David Guetta Remix,191868,False,0.682,0.711,11,-6.956,0,0.0534,0.105,1.83e-06,0.21,0.597,91.033,4,dance
11737,40hwj1erQh41sUVOhpn6QA,George Jones,Walk Through This World With Me,Sweet Thang,166786,False,0.69,0.39,0,-8.573,1,0.0349,0.679,0.0,0.1,0.645,113.441,4,honky-tonk
11738,4lb1IHBZ2eYTk49vPR0bMg,The Acacia Strain,Continent,Jfc,176626,True,0.269,0.919,11,-4.878,0,0.122,0.00564,0.00342,0.534,0.21,89.989,4,death-metal
11739,1HgMMME0o7usgpIljGNiUS,Seekae,The Sound Of Trees Falling On People,Halley Wars,134360,False,0.713,0.694,4,-8.52,0,0.0833,0.624,0.851,0.101,0.0362,129.869,4,idm
11740,58Zo9FimCwf6FEuDY4s9Ge,Hillsong Em Português,Rei Dos Reis,Outro Na Fornalha,395786,False,0.481,0.663,0,-8.081,1,0.0314,0.000824,0.0,0.0852,0.112,135.009,4,gospel
11741,2mIla23uhGqqkdNtzqIg3r,Wolfmother,Kick It,Woman,177186,False,0.236,0.94,11,-3.929,0,0.152,2.15e-05,0.124,0.154,0.223,151.296,4,alternative
11742,0afzkvZmb1oSEEC9tgDGez,Rise Against,Alternative Christmas 2022,Making Christmas,207213,False,0.515,0.97,1,-4.825,1,0.062,6.21e-05,0.00799,0.149,0.609,163.912,4,punk
11743,7lw7DXpbGG8tQFJYRpt2jH,Crashville,PØBEL,PØBEL,196578,False,0.558,0.742,9,-6.764,1,0.0287,0.0132,4.48e-06,0.0817,0.809,152.014,4,country
11744,1tfVpMI8G6EakZU4rEja4w,Alan Walker,Different World,Sing Me to Sleep,187800,False,0.474,0.622,4,-6.381,0,0.061,0.0129,3.82e-06,0.327,0.158,176.062,4,house
11745,6FiGij3qu2ZnUQfudLrxLP,The Herbaliser;Stac,Bring out the Sound,Over & Over,224200,False,0.531,0.61,1,-6.54,1,0.0261,0.133,0.000135,0.107,0.147,92.965,4,trip-hop
11746,6QvYmrqFKRSVrcVgvoA7Ar,Red Hot Chili Peppers,All That Really Matters - Just Hits,Tippa My Tongue,260808,False,0.573,0.913,5,-6.52,0,0.0409,0.00861,0.0273,0.114,0.795,88.418,4,funk
11747,0pYmuht36fZzdpHMhEB2Al,Romanthony;Roman,What $ Love (2014 Remixes),What $ Love - Roman's Remix,334617,False,0.823,0.708,1,-7.411,1,0.273,0.0371,5.16e-06,0.0638,0.478,120.538,4,chicago-house
11748,2evn0KA073DOKHsWZIwvPg,Hank Williams;Drifting Cowboys,Apollo 13 (Original Motion Picture Soundtrack),Honky Tonkin',162306,False,0.527,0.23,4,-19.082,1,0.0328,0.863,0.0,0.145,0.855,167.435,4,honky-tonk
11749,5y8d8RHvxb0KiTa9Nq0xWp,Yusuf / Cat Stevens,Teaser And The Firecat (Remastered 2021),Morning Has Broken - Remastered 2021,199453,False,0.443,0.365,7,-11.829,1,0.0315,0.592,0.00484,0.0886,0.398,133.156,3,british
11750,4hWIJakwGwMEdzwu9HoEty,Meeresrauschen,"Meeresrauschen zur Entspannung, für Meditation, Yoga und Wellness",Meeresrauschen für Wellness,180086,False,0.169,0.999,10,-18.479,1,0.0666,0.549,0.978,0.871,1e-05,119.414,1,sleep
11751,03gIgRP2VWZMQetzZvWRPW,Кэто Джапаридзе,"Тебя любить, обнять и плакать над тобой - русские романсы",Мы вышли в сад,172277,False,0.27,0.127,8,-16.858,1,0.0438,0.995,0.000705,0.219,0.168,75.614,3,romance
11752,10kVkdx0enQ9K0b0INQpPM,Secret Garden,Once In A Red Moon,The Promise,200933,False,0.184,0.161,9,-18.261,1,0.0464,0.925,0.771,0.109,0.087,86.351,4,new-age
11753,1sINJB2tVaHV5r3iKCACHv,Norman Dück,Reframe,Reframe,127109,False,0.319,0.0367,9,-29.23,0,0.0481,0.99,0.942,0.102,0.0556,138.784,3,piano
11754,7fA3BwrbrioTWbuIPZAoE0,Darkthrone,Ravishing Grimness,The Beast,329586,False,0.19,0.992,11,-5.929,1,0.104,1.83e-06,0.815,0.256,0.0731,131.051,4,black-metal
11755,4sNiMTu47WkUgW87qeUlWF,Nusrat Fateh Ali Khan;Rahat Fateh Ali Khan,Baadshaho,Mere Rashke Qamar,220382,False,0.718,0.83,4,-5.488,0,0.0505,0.404,2.5e-05,0.124,0.771,105.012,4,folk
11756,3lrNsPdn98i6rxO142pLT6,NMIXX,AD MARE,O.O,172936,False,0.39,0.767,11,-3.918,0,0.293,0.0354,4.26e-06,0.0601,0.285,200.263,4,k-pop
11757,4ddGbSuvryKgVIIBjBqGHo,Soda Stereo,Dynamo (Remastered),Camaleón - Remasterizado 2007,281480,False,0.374,0.92,8,-7.561,1,0.0478,8.92e-05,0.491,0.0864,0.55,195.93,4,alt-rock
11758,49z1D7SRFdS64UGaTNdAzW,Christopher Martin,Paper Loving,Paper Loving,213453,False,0.627,0.617,5,-5.314,0,0.31,0.086,0.0,0.215,0.88,178.406,4,dancehall
11759,0MGT0usV4YOAIjfVB1JHW3,Lasse Stefanz,Dig ska jag älska,Dig ska jag älska,206400,False,0.699,0.773,0,-4.789,1,0.0309,0.76,2.28e-06,0.251,0.863,119.961,4,ska
11760,3w1WjD2zJqjBjDz5fwqQPJ,Jack Harlow,Thats What They All Say,Tyler Herro,156578,True,0.792,0.793,5,-6.185,0,0.0841,0.0872,0.0,0.22,0.775,123.031,4,k-pop
11761,1cxHY7Tzv0n1CgWAW21Ejy,Almafuerte,Ultimando (Cotidiafonos Volumen 1),Sojuzgados y Sometidos,209333,False,0.316,0.974,9,-2.543,1,0.0708,0.000755,6.45e-05,0.307,0.535,134.401,4,heavy-metal
11762,4FVIHsnonPabmiAkoNKOJa,FKA twigs,New Grooves,killer,176876,False,0.401,0.619,0,-7.035,0,0.21,0.168,0.0,0.272,0.757,78.763,4,trip-hop
11763,5so3Q5ihUoWp79tmIm8z7l,The Servant,Collection,Orchestra,212226,False,0.519,0.834,9,-5.369,0,0.0339,0.00965,0.0,0.162,0.465,77.028,4,alt-rock
11764,7ojJ4XvqBhBcteM0zjMebT,UB40,Promises And Lies,(I Can't Help) Falling In Love With You,207440,False,0.642,0.722,2,-13.031,1,0.0375,0.0444,0.00388,0.122,0.836,172.406,4,reggae
11765,6IGykDZjjxbKwliRT37omm,Penny Jayne Black,Early Works,Fire in My Belly,166944,False,0.594,0.67,2,-5.501,0,0.0261,0.0855,0.0,0.359,0.424,87.041,4,british
11766,3IHmA6byF6VKEebLOKQSQo,Deicide,Till Death Do Us Part,Not As Long As We Both Shall Live,305280,True,0.29,0.988,10,-4.11,1,0.156,0.000677,0.857,0.171,0.04,144.949,4,black-metal
11767,6Yp3K2cy35hXnWQFE1yWrJ,The Knocks;Dragonette,Mellow Electronic Pop,Slow Song,253723,False,0.77,0.743,6,-3.251,1,0.0299,0.0205,0.0003,0.144,0.843,123.014,4,disco
11768,1puTLQ5v3ErYGIM8MwD1xs,The Baseballs,Hit Me Baby...,Believe,215320,False,0.463,0.9,1,-3.037,1,0.0419,0.416,0.000176,0.294,0.898,80.052,4,rockabilly
11769,1wOpMjWFiYm9xuRvqATOiS,Alejo;Feid;ROBI,El perreo es el futuro,Pantysito,240413,True,0.83,0.739,7,-5.395,0,0.0627,0.136,2.11e-06,0.162,0.631,97.993,4,latin
11770,3BiD4pnu6vXAtL0exM084x,The Wombats,Alternative Rock Mixtape,Backfire at the Disco,192933,False,0.373,0.817,9,-5.381,1,0.0477,0.000524,6.45e-06,0.0896,0.632,161.857,4,indie
11771,4I3573QbRpER4HPzyFSFJa,The Raconteurs,Consolers of the Lonely,Salute Your Solution,179973,False,0.266,0.946,9,-2.855,1,0.171,0.00781,2.73e-06,0.26,0.498,168.465,4,garage
11772,0FkloQbDAl1xjM1UC2jBIN,Håkan Hellström,Känn ingen sorg för mig Göteborg,En vän med en bil,221240,False,0.353,0.959,2,-3.98,1,0.0631,4.42e-05,0.0692,0.266,0.693,101.831,4,swedish
11773,1Cva3BnPjMPPYuAsd2NHIo,Héctor Lavoe;Willie Colón,Cosa Nuestra,Tu No Puedes Conmigo,205320,False,0.824,0.626,0,-8.156,1,0.0789,0.633,1.78e-05,0.395,0.654,115.885,4,salsa
11774,44h0Rx6XTMYanr9BhQVWzn,Creep Hyp,泣きたくなるほど嬉しい日々に,燃えるごみの日,309280,False,0.484,0.653,6,-5.909,1,0.0236,0.348,0.0,0.108,0.464,78.033,4,j-rock
11775,1yycinn2WICj4UKGQ9xPjD,Ichiko Aoba,マホロボシヤ,太陽さん,144653,False,0.44,0.0353,6,-20.858,1,0.0522,0.99,0.00312,0.108,0.362,181.988,4,acoustic
11776,4hv9mEWi4911k1uhU4fPEH,Ufuk Beydemir,Sevda Gibi,Ay Tenli Kadın,197967,False,0.533,0.541,6,-7.854,1,0.0252,0.217,4.39e-06,0.11,0.335,144.135,4,turkish
11777,0PrY0mAFI1qL7RrHegKhYi,Clean Bandit;Charli XCX;Bhad Bhabie,New Pop Icons,Playboy Style,220067,True,0.724,0.648,11,-6.522,0,0.0426,0.0551,3.33e-05,0.298,0.369,151.051,4,edm
11778,7E1Gs6mg3MOERIWo0sglXL,Masaharu Fukuyama,聖域,聖域,236853,False,0.368,0.871,9,-3.032,0,0.0661,0.0356,0.0,0.149,0.636,107.721,4,acoustic
11779,44Tm9JaludEOv4VeTbIc8Y,The 69 Eyes,X,Black,278613,False,0.536,0.869,4,-4.688,1,0.0335,2.35e-05,0.865,0.128,0.417,131.993,4,goth
11780,74AQAVAJ0gnuNRnJw6HqZW,Dora The Explorer,Dora The Explorer,I Love My Boots,38080,False,0.769,0.551,9,-8.158,1,0.293,0.117,0.0,0.216,0.897,167.038,4,kids
11781,6mnYzVm4xeLMhajl6qePBA,Bonde do gato preto,No Pique da Fuleragem,Eu Te Amo Demais,184685,False,0.897,0.733,1,-3.305,1,0.0384,0.605,5.74e-06,0.123,0.967,130.017,4,forro
11782,62z3AnM1fOnFoYf7nsYuxJ,サザンオールスターズ,KAMAKURA,夕陽に別れを告げて~メリーゴーランド,285800,False,0.385,0.729,2,-7.425,1,0.0454,0.293,0.0,0.221,0.528,122.289,4,j-pop
11783,3s9KWzMSwuOVUNnB74hTB3,Sambô;Luciana Mello,Sambô (Ao Vivo),Deixa - Ao Vivo,190533,False,0.621,0.931,6,-3.945,0,0.288,0.337,0.0,0.584,0.686,110.079,4,samba
11784,44USMNS1h3OOX5C7A3aLnL,Drumsound & Bassline Smith;A.M.C.,20 Years of Technique - Remix LP,Crossfire - A.M.C Remix,309104,False,0.311,0.949,9,-0.322,0,0.277,0.0067,0.754,0.428,0.1,173.852,4,drum-and-bass
11785,1f8hqlJdJHIDFuCN0za79i,Napalm Death,Throes Of Joy In The Jaws Of Defeatism (Bonus Tracks Version),Blissful Myth (Bonus track),112800,True,0.378,0.95,6,-5.523,0,0.0543,7.55e-06,0.773,0.703,0.786,137.978,4,grindcore
11786,7zw9dCl3DhKyakaZFfjY5k,Paul Johnson,Feel The Music,I Wonder Why,324640,False,0.669,0.874,1,-6.072,1,0.0562,0.00301,0.926,0.128,0.497,122.303,4,chicago-house
11787,2admbUc576sC6M0QeUkg2C,The Turtles,All the Singles,Happy Together - Remastered,174489,False,0.615,0.459,6,-8.44,1,0.036,0.686,0.0517,0.251,0.653,118.661,4,psych-rock
11788,0KPO36Nizq6shj1OF9QwgJ,Julio Sosa,El varón del tango (Remastered),Rencor - Remastered,188433,False,0.495,0.505,3,-9.355,0,0.188,0.962,0.0,0.294,0.595,119.01,4,tango
11789,5Y35bkxA5od9mlkPuN9Tit,Daddy Yankee,Clásicos de ahora: Perreo,RUMBATÓN,248768,False,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,reggae
11790,1ycasxRQuWKCs0LpIBNcw7,Kevin Roldan;Bryant Myers;Lyanno,Noche de Halloween Latino,Hasta Abajo,229826,False,0.714,0.671,5,-5.119,1,0.362,0.292,0.0,0.325,0.641,169.727,4,reggae
11791,3AayefDdUFxivRs79bX7kV,Feint;Laura Brehm,We Won't Be Alone,We Won't Be Alone,234475,False,0.377,0.858,11,-4.9,0,0.148,0.134,0.00185,0.0985,0.117,174.751,4,chill
11792,1TmbgUfyWnXIGqIU8X4PqS,Keyakizaka46,真っ白なものは汚したくなる (Complete Edition),東京タワーはどこから見える?,257398,False,0.549,0.81,8,-5.688,1,0.0328,0.0122,0.0,0.344,0.53,133.021,4,j-idol
11793,2B7ztTw0XuywnZK6W3tTG7,Andreas Gabalier,Best Of Karneval,Hulapalu,180252,False,0.705,0.676,0,-4.672,1,0.0467,0.505,0.0,0.628,0.701,124.96,4,party
11794,3uiZyoFpGZLOGUWcfdHFyb,IQ,Slow Down,Slow Down,168510,False,0.451,0.665,5,-6.698,0,0.216,0.426,0.000155,0.0949,0.229,188.533,4,dancehall
11795,7mRCgqF1eXVoDUpOldz9Nl,Burna Boy;Wizkid,African Heat - Afro Hits,B. D’OR,189800,False,0.873,0.658,4,-8.031,0,0.108,0.00858,0.0061,0.0999,0.483,104.033,4,dance
11796,2akxDSUjKxkwuRfuc6HFNH,Tiziano Magro,Stelle,Stelle,202000,False,0.0937,0.0408,5,-26.971,1,0.0455,0.969,0.962,0.116,0.0488,175.297,4,sleep
11797,25xnOBCX3wuq1rmYPYR87e,Ralphi Rosario;lego,"Afterhours Sessions, Vol. 3",Take Me Up - Lego's Dub,356160,False,0.892,0.682,5,-6.243,1,0.0443,0.0355,0.142,0.0684,0.713,123.027,4,chicago-house
11798,1m37Hf4mCV6XoGA1AuSfR9,Moğollar,Moğollar'94,Dinleyiverin Gayri,235199,False,0.768,0.485,1,-13.449,0,0.0685,0.142,1.92e-06,0.269,0.838,115.866,4,jazz
11799,2ZzCYFbW5wbGU6NfuJoZRm,Smyang Piano;tamagopalette,No Hard Feelings,First Love - Lofi Edit,127500,False,0.471,0.195,8,-17.976,0,0.0289,0.964,0.905,0.111,0.258,79.997,4,piano
11800,5Ms7TnzfvUT4FVFc2vR3CL,Alvaro Diaz;Rauw Alejandro,Homecoming Latin Party,Problemón,193013,False,0.729,0.737,2,-3.727,0,0.064,0.275,7.58e-06,0.137,0.369,91.99,4,latin
11801,18QDw3hCsKrkPDyTme2kEJ,Aril Brikha,Forever Frost,Tundra - Original Mix,406000,False,0.749,0.862,5,-11.073,0,0.0476,0.0206,0.912,0.0312,0.896,125.995,4,detroit-techno
11802,0olowJHoOuNQXDDERcchzM,Fujii Kaze,Autumn Vibes 2022,Shinunoga E-Wa,185573,False,0.6,0.76,6,-6.124,0,0.0452,0.166,4.09e-05,0.189,0.519,158.078,4,j-pop
11803,6ggH9Ph0LiwqfTKZCtt4iJ,Manila Killa;TRACE,Never Easy,Never Easy,224391,False,0.485,0.939,5,-5.942,0,0.0377,4.86e-05,0.151,0.18,0.0555,122.988,4,soul
11804,48VdMOHlnUZr3k0NDqza3r,Jhayco;Anuel AA,Halloween con perreito,Ley Seca,263666,False,0.759,0.843,8,-3.718,1,0.0913,0.127,0.0,0.114,0.56,105.016,4,latin
11805,1OLHKH8w3zP1SLgwfQNcJO,Havoc Mathan;Havoc Naven,Best of Havoc Brothers,Ore Penn,170466,False,0.604,0.762,5,-4.668,1,0.154,0.259,0.0,0.125,0.326,169.9,4,malay
11806,26fCISjZeO5BFvGUynB23y,Said The Sky;Caly Bevier,Sentiment,Gold,164241,False,0.497,0.442,3,-11.106,1,0.0337,0.728,7.03e-05,0.116,0.158,160.067,4,dubstep
11807,7EbKaLUGmFumlAwIN8Vs2y,MC Rick,Amiga Talarica,Amiga Talarica,164307,True,0.922,0.521,2,-1.626,1,0.0578,0.633,0.0,0.371,0.327,130.192,4,funk
11808,1szhNSkHXOSkj3aFTkIhVx,Andrew Lloyd Webber;Carrie Hope Fletcher;Ivano Turco,Andrew Lloyd Webber’s “Cinderella”,"So Long (Reprise) / Introduction To Only You, Lonely You",130906,False,0.633,0.123,4,-19.116,1,0.379,0.575,0.0,0.199,0.427,71.13,4,show-tunes
11809,36wfP9f0zyMRPclxEyOPEr,Ícaro e Gilmar,Sextou Bebê (Ao Vivo),Aonde Quer Que Eu Vá / Apenas Mais uma de Amor / Só Hoje (Ao Vivo),310962,False,0.461,0.378,9,-8.231,1,0.0344,0.746,0.0,0.201,0.399,140.535,4,sertanejo
11810,4z5G7Nii6FcpAT8QPEdhg0,Andrea Bocelli;Matteo Bocelli;Virginia Bocelli,A Family Christmas,Away In A Manger,157666,False,0.517,0.144,10,-11.518,1,0.0272,0.895,0.0,0.103,0.235,87.994,3,opera
11811,6lHlAlwFhEVKmYuCdln6e0,Counting Crows,Alternative Christmas 2022,A Long December,297293,False,0.403,0.59,5,-5.941,1,0.0284,0.508,0.00548,0.272,0.393,141.649,4,rock
11812,2pzoaKZyoPkQIKmspn70rq,PHARAOH,Phosphor,Выродок,152999,True,0.76,0.753,9,-6.03,0,0.0456,0.0623,0.000361,0.0621,0.249,104.969,4,emo
11813,00Zr0lkDueJHXnKjbU2Aro,Zouzounia,The Wheels on the Bus & More Nursery Rhymes,ABC - The Alphabet Song,110296,False,0.846,0.419,2,-10.472,1,0.0328,0.106,0.00125,0.117,0.404,101.985,4,children
11814,31mUSL7eFtWvKnESHbUph1,The Lemonheads,It's A Shame About Ray (30th Anniversary Edition),Rockin' Stroll - Remastered,106760,False,0.461,0.944,2,-7.26,1,0.0491,0.000706,0.0,0.117,0.773,116.321,4,power-pop
11815,5OJb83nV3B5lo2fldAhWuR,Penny Tai,你要的愛(深夜版) [電視劇「流星花園」插曲],你要的愛(深夜版) - 電視劇「流星花園」插曲,261164,False,0.463,0.332,5,-8.456,1,0.0322,0.827,1.3e-06,0.122,0.231,73.781,1,mandopop
11816,6rk1UifNJO2oKMajBOdETB,Maskatesta,The Maskatonians All Stars And Friends,Solo un Minuto,299253,False,0.712,0.751,7,-3.613,1,0.0426,0.0297,0.0,0.332,0.886,140.033,4,ska
11817,0dBN26QTXhfq3w0wxVJvjF,Gaetano Donizetti;Luciano Pavarotti;English Chamber Orchestra;Richard Bonynge,Silvia Colloca - Sing Like An Italian,L'elisir d'amore: Una furtiva lagrima,291287,False,0.233,0.054,10,-21.331,1,0.0423,0.982,0.000201,0.0955,0.0632,79.679,4,opera
11818,3Ye6hOjAzeXq3Kc38mUCGS,Whitechapel,The Valley,Hickory Creek,296447,False,0.41,0.712,11,-6.818,0,0.0456,0.00318,0.28,0.109,0.0511,119.635,4,metalcore
11819,1hrvf4tjmbBck9oWtPmQyu,Gomer Edwin Evans,SPIRIT OF TAO : Chinesische Meditationsmusik,Spirituelle Erneuerung,621773,False,0.157,0.226,1,-12.789,0,0.0381,0.873,0.902,0.084,0.055,60.189,3,new-age
11820,4qjkmhXL0s45uPe3jjq7OO,Paul Lock;Pete Bellis & Tommy,Forgive Me,Forgive Me,338001,False,0.627,0.849,4,-6.159,0,0.0342,0.0156,0.0141,0.346,0.551,120.033,4,groove
11821,2eLoIDiXNeRmJ5deYxJMPa,David Carnes,Journey...a Praise Offering,Sacred Head Wounded / Power of the Cross / There Is a Fountain,228826,False,0.472,0.0441,0,-20.867,1,0.0544,0.986,0.872,0.0899,0.112,108.337,4,new-age
11822,17vKUGw04FmNguDxJnLiCy,Children Collide,Theory Of Everything,My Eagle,169706,False,0.526,0.875,2,-3.404,1,0.0809,0.000695,2.31e-06,0.215,0.518,139.961,4,garage
11823,2wp7OUgPvFipU9fHGjNEcr,Jerry Di,Reggaeton Mix Perreito,El Diablo,184853,False,0.863,0.768,7,-2.227,0,0.184,0.0851,0.000119,0.105,0.673,107.971,4,reggaeton
11824,2ek8eVDHsdmzPHIhyVNJJe,Sajjan Raj Vaidya,Parkhaai,Parkhaai,240500,False,0.658,0.28,5,-10.421,1,0.0325,0.815,0.000794,0.28,0.337,119.979,4,indie
11825,5IS7RD9LIEracUSlTZvHQy,Macaroni Empitsu,たましいの居場所 - EP,たましいの居場所,201535,False,0.643,0.827,0,-4.531,1,0.0357,0.223,0.0,0.0848,0.731,103.434,4,j-rock
11826,4D6NNrHLQKtSF0F2Q6JC9L,Paul Johnson,"Best Of Moody Recordings, Vol. 1",Get Get Down - Original Mix,551999,False,0.906,0.918,5,-8.041,0,0.0839,0.000146,0.845,0.116,0.51,126.953,4,chicago-house
11827,1sjXaEmqj5cRMns8rWYnKe,Shoffy;Sarcastic Sounds,Flash,I Can't Help,121250,False,0.713,0.402,2,-8.273,1,0.0631,0.409,0.000673,0.11,0.312,81.975,4,chill
11828,0txb2qyDV7sVBLv2KvtbW2,Andrés Calamaro;Julio Iglesias,Música para casa,Bohemio,208004,False,0.784,0.461,4,-9.546,0,0.0314,0.662,5.9e-05,0.107,0.733,102.165,4,alt-rock
11829,2uz8tJWTg8hXUVG8llUl0E,Rajhesh Vaidhya,Rajesh Vaidhya - Evergreen Melodies,Thillana - Dhanashree - Adi,215826,False,0.494,0.702,2,-7.064,0,0.033,0.584,0.951,0.0735,0.886,100.455,4,classical
11830,7zvGj5jjRIBRqT82crTMVf,Phil Wickham,Hymn of Heaven,"1,000 Names",344200,False,0.47,0.693,10,-5.803,1,0.0443,0.153,0.0,0.115,0.115,129.139,4,world-music
11831,6iNH42q8haGYDYGhKK6XiJ,A-Lin,A-Lin原聲帶,有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲,237000,False,0.36,0.233,7,-11.512,1,0.0509,0.9,3.96e-06,0.106,0.37,77.436,4,mandopop
11832,6KZRdzBCxBuDj42kxWfvnc,Mark Farina;Homero Espinosa,Work.Groove,Work.Groove - Original Mix,332512,False,0.811,0.456,7,-9.76,1,0.0749,0.075,0.884,0.0949,0.375,122.012,4,chicago-house
11833,6NA9XsV1pzeW2QqPn8pi4g,Cradle Of Filth,Thornography,Lovesick for Mina,420493,False,0.527,0.903,0,-5.888,0,0.0315,0.000103,0.00752,0.244,0.252,95.288,4,black-metal
11834,56WrmyFZZhiYShdXV3pOWE,Vacuum Cleaner White Noise;Baby Sweet Dream,Soothing Sleeping Sounds,Air Conditioner - Loopable With No Fade - Baby Sleep,77482,False,0.0,0.000638,1,-42.864,1,0.0,0.98,0.833,0.0983,0.0,0.0,0,sleep
11835,6tLTM5uZSSeytC0MpHF1CY,Rudimental;MORGAN;Digga D;TIKE,Drillin' & Rappin',Be the One,185530,False,0.846,0.726,1,-3.376,1,0.0635,0.094,2e-06,0.0304,0.79,131.974,4,house
11836,0tog32XyW73PlwctgUE503,Anaal Nathrakh,A New Kind of Horror,The Road to…,109000,True,0.15,0.824,10,-10.281,1,0.453,0.0798,0.759,0.237,0.0224,106.626,4,grindcore
11837,6Rzv2CVwDi7hYnVU5wKcXe,MitiS;Ray Volpe;Linney,Don’t Look Down (feat. Linney),Don’t Look Down (feat. Linney),243400,False,0.481,0.776,3,-6.215,0,0.0571,0.0195,1.56e-06,0.491,0.175,149.914,4,dub
11838,6m8SIT10j41SPpPFOknTmP,ILLENIUM;Jon Bellion;Tiësto,Good Things Fall Apart (with Jon Bellion) [Tiësto's Big Room Remix],Good Things Fall Apart (with Jon Bellion) [Tiësto's Big Room Remix],247384,False,0.562,0.811,2,-2.92,1,0.0524,0.00522,0.0,0.11,0.493,129.971,4,dubstep
11839,3vJ2NI8ZWrJb48Qfh5PfBW,K. S. Harisankar,Nenje Pesu - 1 Min Music,Nenje Pesu - 1 Min Music,60000,False,0.405,0.629,1,-6.846,0,0.0457,0.577,0.0,0.21,0.619,93.572,4,malay
11840,0NVHRsxOwvf6mcGqrDrhiG,Dr. Peacock;Sefa,Leven Is Lijden,Muzika - Sefa Remix,158400,False,0.481,0.993,5,-0.77,1,0.0402,0.000505,0.981,0.516,0.0388,100.008,4,hardcore
11841,1oFphVFQ94Sc6E4Z4Wxm8m,Aviões do Forró,"Aviões do Forró, Vol. 4",Página Virada,214491,False,0.618,0.869,5,-6.875,1,0.0358,0.376,0.0,0.307,0.964,91.381,4,forro
11842,5V5DqV8KMi9MdjFhJxxU8n,Glenn Wool,Let Your Hands Go,The Different Levels of God,135119,True,0.608,0.753,1,-6.333,1,0.906,0.879,0.0,0.576,0.496,109.817,4,comedy
11843,3CLYqhN4ZmilUp1OFxzWDM,Titãs,Volume 02,Sonífera ilha,176560,False,0.619,0.809,9,-7.782,0,0.029,0.294,6.65e-06,0.0378,0.937,146.627,4,hard-rock
11844,7N3PAbqfTjSEU1edb2tY8j,Van Halen,1984 (Remastered),Jump - 2015 Remaster,241599,False,0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,4,hard-rock
11845,1GKPne6qMhx5hjvo3foaCj,Noisia;Futurebound,The Resonance IV,Oh Oh - Futurebound Remix,226046,False,0.528,0.957,1,-1.265,1,0.114,0.121,0.91,0.144,0.0772,171.992,4,breakbeat
11846,6Emv8Lu3LVu2Ybn32Qlj6M,João Bosco & Vinicius;George Henrique & Rodrigo,Vou Doar Meu Coração (Ao Vivo),Vou Doar Meu Coração - Ao Vivo,208508,False,0.668,0.799,7,-6.073,1,0.0389,0.748,1.03e-05,0.742,0.691,96.959,4,sertanejo
11847,2WT4MG0M4R3RmkPUQj8Xct,Hiroyuki Sawano,"""Attack on Titan"" Season 3 Original Soundtrack",Symphonicsuite (Aot) Part2-5th: Apple Seed,166853,False,0.479,0.864,0,-4.601,0,0.055,0.00505,4.58e-05,0.0926,0.421,159.994,4,anime
11848,0g2zW7vCyWkUJg5aQjOwi7,Avicii,Almorzando solo,The Days,278480,False,0.59,0.724,0,-3.278,1,0.0439,0.04,4.07e-05,0.142,0.526,127.05,4,edm
11849,0ptjIq1XKNYBtfjzXQ3dXE,CHVRCHES,Every Open Eye,Clearest Blue,233769,False,0.647,0.827,1,-5.865,1,0.0328,0.0171,0.0025,0.0656,0.157,123.025,4,synth-pop
11850,4IUx4rx5SGWSodHpaSvBFO,Nightwish,Hell Rock 2022,End Of All Hope,233800,False,0.477,0.946,5,-6.734,1,0.043,6.14e-05,0.0271,0.333,0.559,79.945,4,opera
