,track_id,artists,album_name,track_name,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,popularity
34054,0ileL1L3Vtpf5VZ5RQZ94m,Ben Platt;Lin-Manuel Miranda,Found/Tonight,Found/Tonight,179242,False,0.349,0.307,10,-7.197,1,0.0402,0.801,0.0,0.0968,0.447,80.964,4,show-tunes,57
34055,3G7Y6YBp2OjIe8hez3HCoq,Nenhum De Nós,Histórias Reais Seres Imaginários,Amanhã ou Depois,203466,False,0.56,0.783,7,-5.695,1,0.0249,0.136,1.18e-05,0.329,0.734,94.008,4,mpb,50
34056,40NvsEFexANIROSnKIMYXB,Leo Ku;MC 張天賦,自我安慰,自我安慰,308622,False,0.546,0.409,10,-7.318,1,0.031,0.756,0.0,0.0764,0.412,84.116,4,cantopop,58
34057,7ujmpF0vCLlFJJBPmiFXQR,Bryan Adams,Christmas Songs 2022,Christmas Time,243057,False,0.503,0.582,0,-4.324,1,0.0253,0.472,0.0,0.103,0.326,77.321,4,rock,1
34058,15AGcabJTNLdLc01X3OoO9,Arden Jones,age tape 7,starstruck,123333,False,0.829,0.633,9,-6.737,0,0.407,0.247,0.0,0.0855,0.682,86.036,4,sad,63
34059,4UfICLNQEvWRTAmGD2Rmoa,Kathleen Madigan,Shallow Happy Thoughts For The Soul,Politics,314546,False,0.64,0.173,1,-26.105,1,0.94,0.822,0.0,0.972,0.408,105.574,4,comedy,21
34060,6Tc8R0K7nUd0GhHFhbCiLr,Di Propósito,Encontrin (Ao Vivo),É Mágica / Sinais / Para - Ao Vivo,317492,False,0.55,0.686,1,-8.088,1,0.0408,0.835,5.13e-06,0.66,0.813,167.928,4,pagode,44
34061,6WLH03pRffbNXkGfUEDmpU,Joi Casette,Tulip Town,Tulip Town,128764,False,0.628,0.517,5,-12.562,1,0.0469,0.485,0.237,0.0981,0.227,79.995,4,study,33
34062,3XWRc74od1pT7MUkGiJmoW,Prateek Kuhad,The Way That Lovers Do,Just A Word,180013,False,0.36,0.247,0,-9.415,1,0.0396,0.838,0.00454,0.104,0.279,77.225,4,songwriter,43
34063,5OWMJcSZG0bkRJP7AI45xH,Sergio & Odair Assad,Heitor Villa-Lobos: Complete works for solo guitar,Estudo No. 12,135240,False,0.308,0.546,9,-14.399,0,0.0305,0.95,0.795,0.0896,0.36,145.65,3,guitar,21
34064,14aeri9u3P1V00xOWczoR9,Tatiana and Sergey Nikitin,Brich-Mulla Vol.1,Invitation to ershalaimskim adventures A. Dulova,224040,False,0.641,0.348,5,-11.694,0,0.0404,0.737,0.0,0.172,0.764,123.414,4,romance,1
34065,1C1QbefoPX3ubqXE7NP1s5,Osvaldo Pugliese,Tango Classics 178: La Tupungatina,La Rayuela,201386,False,0.397,0.205,4,-15.469,1,0.0346,0.953,0.347,0.129,0.422,116.665,4,tango,20
34066,1qkVJlyVaLZbwolRZmc17i,Kevin Martes 13;Pablo Chill-E,Perco Con Mari,Perco Con Mari,239412,True,0.844,0.612,1,-7.368,1,0.0813,0.0265,0.0,0.0786,0.341,124.027,4,latino,49
34067,6kdLIWbpIFJsa38nb2g15n,Jobii,Pizzazz,Okinawan Beard Flip,134632,False,0.732,0.62,10,-5.966,0,0.0316,0.195,0.778,0.136,0.681,135.99,4,study,10
34068,7uEcCGtM1FBBGIhPozhJjv,The Monkees,"The Birds, The Bees, & The Monkees",Daydream Believer,179613,False,0.51,0.488,7,-10.304,1,0.0304,0.256,0.0,0.11,0.649,125.683,4,psych-rock,70
34069,0VyscP08nnuhIJCsghha5d,Yoshihiro Koseki,久石譲~ギターソロ・アレンジ,君をのせて,121228,False,0.556,0.125,7,-18.549,1,0.0516,0.994,0.969,0.104,0.382,104.191,4,guitar,44
34070,7jClgHzR5JG69gar7rVMoX,Flaw,Through The Eyes,Get Up Again,176600,False,0.439,0.894,6,-6.396,0,0.0517,3.3e-06,0.0211,0.0905,0.591,96.106,4,industrial,57
34071,5yHe5ugepahPTYnEdvu1gZ,The Devil Wears Prada,Metal,Home for Grave,205000,False,0.501,0.986,2,-3.162,0,0.076,0.000541,2.29e-05,0.372,0.117,107.472,4,metal,0
34072,1mWFrk6FHMfHpp0o7cYnDt,Robert Owens,Dance Vault Mixes - I'll Be Your Friend,"I'll Be Your Friend - 7"" Radio Mix",236253,False,0.764,0.6,5,-11.107,0,0.0369,0.000163,2.09e-05,0.0961,0.6,121.723,4,chicago-house,15
34073,720Xp00zXTdDfGtT0KBMPQ,Gabriel Guedes de Almeida,Te Desejamos (Ao Vivo),Te Desejamos - Ao Vivo,320103,False,0.218,0.724,1,-7.363,1,0.0633,0.00732,0.0,0.102,0.189,159.758,4,gospel,47
34074,2uJsLbcAKJWCaYBrVPYxUw,Ramshackle Glory,Live the Dream,Bitter Old Man - Live,258866,False,0.577,0.453,2,-8.77,1,0.0489,0.395,0.0,0.176,0.51,132.944,4,acoustic,28
34075,7yss3y4G3zjtufzx8adHMb,Stevie Wonder,Halloween Hits,Superstition,267733,False,0.611,0.583,1,-14.182,1,0.0668,0.057,0.0195,0.0857,0.877,100.82,4,funk,4
34076,4jZDioY5bkeiNBGK4lGrlA,Staind,Metal,Eyes Wide Open,210600,False,0.29,0.936,1,-3.876,0,0.211,0.000481,0.0275,0.0573,0.432,167.818,3,alt-rock,0
34077,21AziTMaZwcLflGMAj85o5,Lauv,All 4 Nothing (I'm So In Love),All 4 Nothing (I'm So In Love),183014,False,0.72,0.819,1,-4.588,1,0.0362,0.0411,0.0,0.0606,0.898,131.99,4,electro,71
34078,1Mbv3EJOUo6twpjn1p5oWY,Dave Brubeck,Ultimate Calm Christmas Jazz,O Tannenbaum,215400,False,0.572,0.0134,3,-29.694,1,0.0632,0.995,0.925,0.104,0.0873,113.888,4,jazz,0
34079,3r5ojEuAXQTmKjD1oniPj7,Transmetal,México Bárbaro,Fariseos,196487,False,0.333,0.961,1,-7.434,1,0.0443,0.000673,0.244,0.234,0.133,109.408,4,death-metal,27
34080,5Tuout5bAcki6wuD7PTAT9,Badfinger,Ass (Remastered 2010 / Deluxe Edition),Apple Of My Eye - Remastered 2010,186400,False,0.57,0.338,6,-10.163,1,0.0257,0.471,0.0,0.0913,0.388,72.587,4,power-pop,42
34081,4xTvAj3iYFWOoeaErsNwbj,Brian Lyndon,Wake with me,Wake with me,135647,False,0.277,0.00176,0,-43.303,1,0.0485,0.99,0.945,0.103,0.0795,110.541,4,piano,60
34082,4gyPGtExOjj1rsByKW33LR,Badshah,Paagal,Paagal,169906,False,0.687,0.854,11,-5.368,0,0.308,0.0619,0.000645,0.147,0.721,214.016,4,hip-hop,60
34083,7MquMWhil22DJ1kawvcjg7,DJ Arthur ZL;DJ Arana,AUTOMOTIVO DA FELICIDADE,AUTOMOTIVO DA FELICIDADE,256010,True,0.955,0.952,7,-1.58,0,0.199,0.0545,0.00016,0.098,0.365,129.919,4,funk,44
34084,33vdDZDNBKsllkbZXFYUD4,Patrick Lite;Vitaly Gray,I Love You,I Love You,158086,False,0.774,0.68,10,-6.587,0,0.0277,0.0871,0.0595,0.11,0.464,115.006,4,deep-house,60
34085,4oFFOPiPg2xaIYJ0LbpYke,Léo Magalhães;Leonardo,10 Anos Ao Vivo Em Goiânia,Vem Fazer Amor Comigo - Ao Vivo,205920,False,0.431,0.87,4,-4.008,1,0.0552,0.0391,1.59e-05,0.56,0.355,157.798,4,forro,46
34086,6ITdND5IQ7lHzjkyJZSt53,Masaharu Fukuyama,虹/ひまわり/それがすべてさ,それがすべてさ,330720,False,0.527,0.89,7,-5.651,1,0.0665,0.00433,0.0,0.118,0.425,102.644,4,j-rock,34
34087,2u9IwpI4pV5USrE8bmHfdk,Ncrypta,Supremacy 2022 (The Nation Of Supreme),Blood Of Humanity,156850,False,0.553,0.939,11,-2.38,0,0.159,0.0288,0.0439,0.814,0.695,159.966,4,hardstyle,21
34088,1QV4Q9NNlC09PaZrtzpSlr,Norah Jones,Weihnachten Playlist,Christmas Don't Be Late,160293,False,0.497,0.374,10,-6.941,1,0.028,0.751,5.82e-05,0.118,0.235,66.785,4,j-pop,0
34089,2KDR0VRWbQ88LQ1cdi8T3z,The Local Train,Vaaqif,Dilnawaz,207530,False,0.496,0.568,4,-7.968,0,0.0333,0.217,1.69e-05,0.094,0.236,88.918,4,indian,47
34090,6RBjDD3icEyES0jYA2jY7m,Stevie Wonder,pov: you rock around the christmas tree,One Little Christmas Tree,161693,False,0.406,0.377,10,-11.717,1,0.0597,0.764,0.0,0.272,0.717,92.23,4,soul,0
34091,2RZtx21gOL0GwRxd23T3S6,Ilaiyaraaja;S. P. Balasubrahmanyam;Lata Mangeshkar,Sathya (Original Motion Picture Soundtrack),Valaiyosai,274500,False,0.725,0.404,9,-12.19,0,0.052,0.923,0.53,0.206,0.435,123.182,4,k-pop,56
34092,6Nr1GtQBDXOFHZXoR7Ly7s,Najand,Spectre of Revolution,Khanjare Man,60107,False,0.43,0.798,1,-5.335,0,0.194,0.313,0.126,0.507,0.769,97.15,4,iranian,0
34093,4e8WRIsJamAnrtnYebiAmF,Seikima-II,BLOODIEST,永遠の詩 -A Song Of The Deceased-,359333,False,0.331,0.708,6,-6.392,1,0.033,0.22,0.0,0.138,0.252,175.72,3,heavy-metal,23
34094,0pPqm8cBWogejpbpdFrexu,The Red Pears,"For Today, for Tomorrow, for What Is, for What Could've Been",1969,158103,False,0.575,0.4,3,-7.674,1,0.0598,0.000348,0.00263,0.0536,0.0724,110.199,4,garage,25
34095,18lSBq4bUQg32GeQ8gIu1e,Shinedown,Rock - Best of 2022,Planet Zero,222738,False,0.416,0.964,9,-2.967,1,0.112,2.35e-05,0.000875,0.473,0.212,157.925,4,alternative,6
34096,3eEUS9f0kxkN4khAPjPoRy,Death,Scream Bloody Gore (Reissue),Denial of Life,215069,False,0.136,0.934,2,-6.208,1,0.0954,1.32e-06,0.76,0.232,0.127,99.989,4,death-metal,20
34097,5ediGGyLRu1jZUWgBUC0ep,Dan Gibson's Solitudes,Caribbean Spa,Tropical Sunrise,500560,False,0.36,0.0788,2,-24.489,1,0.0333,0.824,0.882,0.783,0.0781,84.998,4,new-age,21
34098,2or5pBpnPtcjthlNt06w1P,De Nalgas,Vulgar Dulce Hogar,"Pare de Sufrir, Pare de Mamar",179257,True,0.674,0.973,0,-2.758,1,0.0618,0.0124,0.0,0.36,0.802,105.029,4,punk,37
34099,0WaaPFt4Qy8sVfxKz43bCD,ASIAN KUNG-FU GENERATION,ソルファ,Re:Re:,228760,False,0.537,0.864,4,-5.049,1,0.0369,0.000318,0.123,0.108,0.727,153.035,4,punk-rock,59
34100,3374WtLJ1MFb0KomobKchE,Shinedown,The Studio Album Collection,Devour,229973,False,0.337,0.981,8,-3.54,1,0.141,6.68e-05,0.000717,0.0697,0.228,176.995,4,grunge,25
34101,2hLXUbsOU9cDb9RFva9FYr,Mora;Jhayco,MICRODOSIS,MEMORIAS,228750,False,0.771,0.707,2,-6.404,0,0.055,0.389,0.0,0.0745,0.317,127.963,4,latino,85
34102,4JkzkbhBQfpA7cC4Gmn7MS,That Girl Lay Lay;Tha Slay Gang,All Tha Way Lit Up,Woahdy Wop,190480,False,0.961,0.604,7,-6.256,1,0.198,0.0536,0.0,0.0786,0.417,126.986,4,kids,9
34103,1Lim1Py7xBgbAkAys3AGAG,Major Lazer;MØ;DJ Snake,Peace Is The Mission (Extended),Lean On,176561,False,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,4,dance,73
34104,326fYiCUUznsIgJFPgrSyl,Nature Sounds,Rainforest - Sounds of Nature,Relaxed Amazon Rainforest,570403,False,0.272,0.998,6,-28.173,0,0.0329,0.672,0.742,0.968,1e-05,101.613,5,sleep,35
34105,3ZOHuwn7Ok9azfFazDqNBe,Cachorro Grande,Pista Livre,Você Não Sabe o Que Perdeu,167026,False,0.501,0.94,7,-5.393,1,0.0451,0.000145,0.000212,0.344,0.835,136.525,4,punk,40
34106,01ZRWB4TGCD4IyIgtJ8eV0,Gene Karz;Lesia Karz,Say Yes,Say Yes,351536,False,0.621,0.995,7,-8.266,1,0.0442,0.000489,0.862,0.166,0.038,142.007,4,minimal-techno,21
34107,2gmcMzk52PzGn6Of8SBQEU,Jamie Cullum,Weihnachtssongs,It's Christmas,194706,False,0.598,0.447,8,-7.932,1,0.0404,0.224,0.0,0.0704,0.365,123.855,4,j-pop,0
34108,4wHIGHz0UTHPVFSMoVVmcI,Dubscribe,Space Cat,Space Cat,204800,False,0.387,0.961,1,-1.603,1,0.353,0.0143,0.287,0.442,0.153,75.032,4,dub,38
34109,2KP76NyUIH8XNvWa84lRPi,BURNOUT SYNDROMES,ヒカリアレ,ヒカリアレ,244800,False,0.311,0.944,7,-1.734,1,0.14,0.0116,0.0,0.383,0.398,177.948,4,anime,47
34110,5LTwjTZjxnpAe0o0h5RgY0,Ara Ketu,Vida,Face Oculta,261133,False,0.693,0.777,6,-6.775,1,0.035,0.168,0.0,0.07,0.626,126.335,4,pagode,47
34111,5KnhppqnOUy4ZyVwN8Ocqw,Technimatic;A Little Sound,Confide,Confide,268378,False,0.285,0.867,10,-3.65,0,0.0465,0.0101,0.000269,0.0887,0.0378,173.818,4,drum-and-bass,42
34112,4vO9dmzNRqDhFY3jD1a3P7,Mountain,Climbing!,Mississippi Queen,151293,False,0.581,0.624,9,-8.346,1,0.0777,0.0987,0.0,0.0411,0.637,139.714,4,blues,71
34113,5f4CDQSxZJ8GuYdwMdz37V,KSW;Nikhil D'Souza;Pritam,Mere Bina (Lofi Flip),Mere Bina - Lofi Flip,162780,False,0.602,0.397,1,-7.724,1,0.0367,0.508,0.00592,0.174,0.105,78.019,4,indian,56
34114,3BmbN6TbVL1Y5fJcUWXV64,Bruce Channel,Wild West Cowboys,Baby You've Got What It Takes,132026,False,0.546,0.548,2,-6.196,1,0.0327,0.831,1.19e-06,0.3,0.724,130.881,4,rock-n-roll,0
34115,77cHi3HzlrS8XDgue2WT8y,Worakls,Utopia / Porto,Porto,330000,False,0.678,0.713,8,-6.451,1,0.0487,0.00136,0.865,0.0837,0.19,127.993,4,minimal-techno,60
34116,06WUUNf7q18NZfjIsQFsfa,Slayer,Repentless,Delusions of Saviour,115413,False,0.223,0.805,8,-8.969,1,0.037,0.000179,0.814,0.0849,0.25,168.165,4,metal,73
34117,6SbLvxG1S5LKhbE3yaNSKi,Shirley Carvalhaes,Harpa Cristã,"Em Fervente Oração, 577",308200,False,0.32,0.349,0,-7.345,1,0.0277,0.732,0.000129,0.0979,0.109,78.341,3,gospel,41
34118,1UDKZEuqAAh7ehcyKrjmv3,Froid,O Pior Disco do Ano,Sk8 do Matheus,259757,True,0.701,0.565,0,-4.557,1,0.124,0.0222,0.0,0.11,0.132,83.884,4,brazil,46
34119,6tt5i1ivh7DwPAQSSPtzWg,Carl Smith,I Love You Because,"Good Deal, Lucille",116413,False,0.653,0.468,0,-9.215,1,0.0274,0.531,0.0,0.138,0.815,94.178,4,honky-tonk,18
34120,5zXmmsW8ql2caDaABBB4mr,Lacuna Coil,The Eps- Lacuna Coil/halflife,No Need To Explain,219786,False,0.417,0.819,2,-4.853,0,0.0299,1.25e-05,0.0223,0.0948,0.185,101.973,4,goth,22
34121,0jms2T9rX2UO85zEZd65Nu,MC Neguinho do Kaxeta;MC Marks,A Vitória,A Vitória,225600,False,0.72,0.598,4,-6.467,0,0.0865,0.264,0.0,0.295,0.477,133.489,5,funk,45
34122,2wBybutNwHICv22FLTjyhh,Addict.;yaeow,Hold Me Closer,Hold Me Closer,174006,False,0.639,0.198,11,-16.187,0,0.029,0.883,0.655,0.0999,0.345,89.988,4,chill,49
34123,2ZEDjnM5AkoTBWmH15BGCg,Cuco Valoy,Sonero y Valor,Mendigo De Amor,290946,False,0.699,0.765,9,-5.722,0,0.0338,0.744,0.000162,0.0719,0.852,163.006,4,salsa,32
34124,4ltOz9O0sReIfmS8tPwCgE,voXXclub;Paveier,Karneval Klassiker,Leev Marie,271093,False,0.484,0.844,5,-3.78,0,0.0375,0.0119,0.0,0.193,0.729,148.026,4,party,0
34125,2q5irxA6AttN3TiQGQG96i,Николай Рыбников,Поющие звёзды советского кино,"Когда весна придёт - Из к/ф ""Весна на Заречной улице""",201769,False,0.529,0.128,2,-15.098,0,0.0421,0.993,0.000398,0.122,0.321,93.936,4,romance,7
34126,3SgXIF6yUqZQt3bOvrXMIE,Los Strwck,El Disco De Oro,Pobre Reyna,176840,False,0.759,0.402,2,-13.005,1,0.0298,0.838,0.00786,0.122,0.783,96.015,4,rock-n-roll,33
34127,3z36mkQEM5miCcDPnyj6x3,Vacuum Cleaner White Noise;White Noise For Baby Sleep;White! Noise;White Noise for Absolute Sleep;White Noise for Babies,"Vacuums for Rest and Relaxation (Loopable Audio for Insomnia, Meditation, and Restless Children)",Deeper Sounding Vacuum Cleaner 2 - Stationary,78739,False,0.0,5.9e-05,3,-7.296,1,0.0,0.996,0.969,0.346,0.0,0.0,0,sleep,39
34128,6lT3TZKSFaDFaRQjrVhlqV,Little Piano Player,Encanto,Waiting on a Miracle,116621,False,0.251,0.00901,0,-28.152,1,0.0482,0.986,0.942,0.105,0.259,66.852,3,disney,19
34129,2ozFNiP2FJHdL8Mh45yfAN,Protest The Hero,Palimpsest,All Hands,280546,False,0.447,0.974,1,-6.426,1,0.116,0.000529,1.42e-06,0.142,0.443,150.066,4,metalcore,32
34130,37oBU3ySQ1c3Ko2bpMVaWy,Ella Henderson;House Gospel Choir;Just Kiddin,House Anthems,Risk It All,178064,True,0.706,0.914,5,-5.668,0,0.0615,0.19,0.0,0.0886,0.299,124.03,4,house,1
34131,4ZeORjxZwqqXTZ5PnXmxjG,Canção & Louvor,Maravilhoso,Calmaria,266106,False,0.576,0.438,2,-6.202,1,0.0267,0.704,0.0,0.13,0.327,142.033,4,brazil,46
34132,0CqCpm4LLQbHUX5ysizWJS,Asking Alexandria,Stand Up And Scream,The Final Episode (Let's Change Channel),242080,True,0.213,0.957,3,-2.967,1,0.235,0.00156,0.0,0.394,0.157,196.118,3,metalcore,61
34133,0YFA0boMX3HBAZS1QfHKRR,Three Days Grace,Human,Tell Me Why,210733,False,0.491,0.827,2,-5.023,0,0.0415,0.00922,0.000377,0.217,0.472,158.904,4,grunge,56
34134,6PHvw5aBX2gGOeGXNaKnFV,Tori Amos,Session Acoustique,Smells Like Teen Spirit - Acoustic Version,195160,False,0.251,0.263,8,-12.538,1,0.0327,0.93,0.00172,0.0954,0.199,177.21,4,piano,1
34135,509uUPrzcnnCOZbCpCi1Im,Valonkantajat,Vastavirtaan,"Katso Maailmaa, Se Palaa",287681,False,0.401,0.887,7,-8.456,0,0.0622,0.000314,1.74e-05,0.384,0.429,156.028,4,heavy-metal,21
34136,48AOncBL3ZkSCJLzEh1OdO,Armin van Buuren,"Feel Again, Pt. 2",Oumuamua,325884,False,0.329,0.873,6,-5.323,1,0.0705,0.00013,0.734,0.0563,0.0403,127.923,4,trance,2
34137,0pPrvxYCZIvrbs9vnsfTZk,Nockis,Ernte 2k23,Navalava Tsu Tsu,200305,False,0.699,0.881,7,-5.75,1,0.0395,0.0651,4.5e-06,0.277,0.766,140.049,4,disco,0
34138,56pZSBGVI5BOlITppHLGVp,Fly By Midnight;Clara Mae,Lost Without You (feat. Clara Mae),Lost Without You (feat. Clara Mae),165814,False,0.63,0.659,0,-9.799,1,0.129,0.502,3.62e-05,0.547,0.659,163.059,4,house,58
34139,1goimUATGsvwX5d6aXYSOV,J Prince,Let Jesus Row,Let Jesus Row,212000,False,0.813,0.83,9,-5.57,1,0.199,0.0389,0.0,0.0975,0.809,113.985,4,afrobeat,18
34140,4JLeg2RgRkPg5Y4BLWwQjn,Kodak Black,Totally Rap,Super Gremlin,200547,True,0.825,0.414,2,-6.634,1,0.144,0.00265,0.0,0.357,0.106,72.993,4,hip-hop,0
34141,7GHt4sLafWnCU27PQ9Xz1v,Saint Etienne,Foxbase Alpha,Nothing Can Stop Us,260782,False,0.716,0.846,8,-6.077,1,0.0326,0.0092,0.000279,0.941,0.96,115.307,4,electronic,39
34142,2bPGTMB5sFfFYQ2YvSmup0,Rammstein,Rammstein,Deutschland,322339,False,0.521,0.895,7,-5.242,1,0.0442,5.54e-05,0.349,0.0985,0.237,120.117,4,alt-rock,77
34143,2Z4YxJgZUDZ4iKWNCKpvM4,David Puentez;Isaak Guderian,WORKOUT MOTIVATION,Baby Steps,143906,False,0.806,0.705,11,-5.972,0,0.077,0.159,0.0,0.486,0.626,127.973,4,progressive-house,0
34144,7iG6ySNM8AjH8zR3N3F4FY,OneRepublic,CLOUDS (Music From The Disney+ Original Movie),Wild Life,267117,False,0.485,0.762,2,-7.843,1,0.0379,0.00711,0.0132,0.12,0.052,115.956,4,piano,46
34145,7sw1QHkyVlCnDQ97h4On8w,Jon Schmidt,To the Summit,Prelude (My LIttle Girl),267066,False,0.275,0.194,7,-13.138,1,0.0372,0.976,0.829,0.102,0.126,124.106,4,new-age,20
34146,2rZW23fLXbJxkrPXTrKR98,Thiago Brado;Frei Gilson,Ao Monte,Ao Monte,368300,False,0.495,0.303,5,-10.263,1,0.0261,0.824,1.83e-06,0.0778,0.226,93.987,4,brazil,46
34147,0E5YSgxs1kQqC5vOhQN6B8,selfyy,icYY,Jerome,115511,True,0.759,0.828,8,-10.116,0,0.304,0.535,0.788,0.114,0.271,75.004,4,german,38
34148,5Zzlx30trBD0YtHJelBF1z,The Cramps,Twisted Halloween Hits,I Was A Teenage Werewolf - Remastered,183866,False,0.412,0.601,2,-10.493,1,0.0536,0.000866,0.0455,0.321,0.49,114.543,4,punk,0
34149,7tajVL3uCWa2D9xfGgDHMn,No Te Va Gustar;Draco Rosa,Otras Canciones,Poco,250535,False,0.532,0.747,0,-8.247,1,0.0406,0.177,0.000233,0.816,0.659,134.056,4,alt-rock,45
34150,4JQxGJ8jsKW8pOUVoAgOZr,Amit Trivedi,Andhadhun,Naina Da Kya Kasoor,210951,False,0.845,0.659,9,-6.348,1,0.0373,0.159,0.0129,0.0782,0.547,125.965,4,pop,69
34151,6hPuaKg3GXLHpbygnH3pAs,Sonia Rivas;YOSHIO,La Gran Coleccion Del 60 Aniversario CBS - Yoshio,El Reencuentro,227106,False,0.369,0.462,0,-9.897,1,0.036,0.352,0.0118,0.149,0.537,150.187,4,rock-n-roll,31
34152,10LesMfLb1Kv8FwOLHxDVA,MYST,Overloader,Overloader,157947,False,0.471,0.988,6,-1.772,0,0.0689,0.003,0.000312,0.933,0.41,154.866,4,hardstyle,47
34153,5h3PtoxLaZW2d9wKi46pQX,Feid,El perreo es el futuro,Feliz Cumpleaños Ferxxo,155960,False,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,reggae,0
34154,6JlGpQNMYS1iVjcGArDAfn,The Beach Boys,Home For Christmas 2022,"Merry Christmas, Baby - 1991 Remix",146093,False,0.695,0.494,9,-11.419,1,0.058,0.31,0.0,0.0888,0.816,127.382,4,psych-rock,0
34155,0WzetzBykY3fl41dEJjoYa,Chad Lawson,You Finally Knew,In the Waiting,159208,False,0.337,0.0111,0,-27.273,1,0.0456,0.991,0.958,0.0886,0.148,75.69,5,ambient,51
34156,4MzXwWMhyBbmu6hOcLVD49,Bad Bunny;Jhay Cortez,EL ÚLTIMO TOUR DEL MUNDO,DÁKITI,205090,True,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,4,latin,80
34157,1pTw2cNrp9L3esxLAvWnN2,Journey,Frontiers,Separate Ways (Worlds Apart),323666,False,0.467,0.943,0,-5.626,1,0.0576,0.0189,4.51e-06,0.216,0.453,131.536,4,hard-rock,62
34158,3b4C6iiJ8yESNAGd9S4qy8,Keeno;Walk:r;Natalie Wood,Lost For Words,Lost For Words,321112,False,0.518,0.753,8,-3.847,0,0.0487,0.000811,0.218,0.122,0.115,174.005,4,drum-and-bass,16
34159,7rOcHMYABCWUrgZWzQoLem,Gorgon City;Anne-Marie,Sirens,Elevate,221720,False,0.621,0.808,4,-7.85,0,0.0346,0.00218,0.642,0.263,0.403,121.984,4,deep-house,38
34160,5nPOpB9GqZO70ZKiPLfJ26,Jubin Nautiyal;Ami Mishra,Rim Jhim,Rim Jhim,226121,False,0.555,0.844,6,-3.709,0,0.0351,0.191,0.0,0.257,0.726,77.028,4,pop-film,59
34161,73IwHIEhnAPKV5kDDBk4Dd,Engenheiros Do Hawaii,Acústico (Ao Vivo / Deluxe),Vida Real - Ao Vivo,187946,False,0.581,0.69,9,-9.456,1,0.0362,0.26,0.000425,0.954,0.321,88.09,4,mpb,44
34162,36seMHoyXmLUNxcwzwjdF7,Christian Leave,Hope,Please Notice,116666,False,0.55,0.271,2,-8.451,1,0.0297,0.843,3.21e-06,0.107,0.198,111.344,4,indie,74
34163,2qFIJT5hjqaNFA1GKwl9me,Phillipa Soo;Lin-Manuel Miranda;Renée Elise Goldsberry;Anthony Ramos,Hamilton (Original Broadway Cast Recording),Take a Break,286485,False,0.552,0.371,4,-9.426,1,0.227,0.587,0.0,0.18,0.587,81.548,4,show-tunes,62
34164,1nPfUuE8XYrnsaToI81yyO,Sarantis,"Collection, Vol. 1",Epihirisis Apollon,194720,False,0.778,0.672,9,-8.284,1,0.0286,0.599,0.743,0.109,0.707,102.162,3,dub,26
34165,6qewxDgki6gTK7VkP0RElC,Höhner,Best Of - 25 Jahre,Hey Kölle du bes e Jeföhl,249533,False,0.665,0.877,2,-5.043,1,0.0332,0.14,0.0,0.855,0.629,119.975,4,party,25
34166,3ZlCSvH7Cj86NLMPZplXTU,Vluestar;Shiloh Dynasty,Mi Amor,Mi Amor,73482,False,0.755,0.204,6,-16.137,0,0.339,0.655,2.2e-05,0.189,0.335,97.041,4,chill,59
34167,2fy97tZ7heQTsLfHZVpHJG,My Hair is Bad,boys,観覧車,257786,False,0.542,0.769,11,-3.898,1,0.0357,0.0143,0.0,0.192,0.547,134.015,4,j-rock,38
34168,75WezzEju4RccHbL4comxw,El Michels Affair,Sounding Out the City,This Song's For You,165040,False,0.542,0.517,0,-8.13,1,0.0266,0.0159,0.322,0.13,0.326,66.552,4,afrobeat,22
34169,4yJ0w4kj79TiKyg0klsxC6,Leo Santana,GG Astral (Ao Vivo),Bregadão - Ao Vivo,168618,False,0.806,0.89,1,-4.001,1,0.129,0.748,0.000169,0.94,0.843,139.956,4,funk,46
34170,2YDOjCfkGciEXxSutB6LJR,Bob Sinclar;FISHER;Steve Edwards,World Hold On (FISHER Rework),World Hold On - FISHER Rework,178304,False,0.771,0.883,1,-5.243,0,0.0584,0.00596,0.00607,0.135,0.895,127.008,4,edm,73
34171,2sHcAZQ1PxE5AqCzdrvQxu,Khantrast,Clear Skies,Clear Skies,181413,False,0.597,0.7,5,-9.284,0,0.0615,0.242,0.0,0.101,0.478,160.432,4,anime,52
34172,6Vae0PVYJDP8v4bS6NdhYz,The Creepshow,Sell Your Soul,Shake,218333,False,0.477,0.969,4,-0.88,0,0.126,0.00279,0.0,0.289,0.513,101.04,4,rockabilly,23
34173,4jD7mFMQs0gVBVsKjHmTNc,Seth Troxler,This Is Then,Relationships - Original Mix,430001,False,0.806,0.405,6,-17.296,0,0.0968,0.375,0.917,0.0789,0.155,125.02,4,detroit-techno,5
34174,11h1gv7DAfWgsqxSbtktDD,Dora The Explorer,Dora The Explorer Party Favorites,"Dora The Explorer Party Mix (including ""Dora The Explorer Theme"" & ""Travel Song"")",129746,False,0.735,0.919,2,-3.925,1,0.0365,0.0017,0.224,0.0694,0.681,123.968,4,kids,33
